sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
She had a natural charm.,She had a gold charm.,charm,charm,Different Sense,0.2466701488965396,14,0.588235294,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a gold charm.,charm,charm,Different Sense,0.26328220595421103,15,0.588235294,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a gold charm.,charm,charm,Different Sense,0.459392928473484,16,0.588235294,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.0,0,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.02917709856731332,1,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.06469884413080629,2,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.12136561146173197,3,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.16025400033644943,4,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.17704085360651145,5,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.13202626234103276,6,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.15775376470131097,7,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.12876321439754246,8,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.1366886079328289,9,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.13453323918892446,10,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.13746365688407391,11,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.13050597110796347,12,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.1299366839658751,13,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.11476633184762164,14,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.1155522381952292,15,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a natural charm.,She had a good-luck charm.,charm,charm,Different Sense,0.222585995074989,16,1.285714286,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.0,0,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.04370767271625986,1,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.04244218940681044,2,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.052634480546013385,3,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.07274229910553442,4,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.07136588523759058,5,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.05745918366118974,6,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.06187755242083404,7,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.043851439823281435,8,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.04365023324851336,9,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.04198339350051661,10,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.04012119962231575,11,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.037784989747319475,12,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.036269010524851875,13,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.03181734843045614,14,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.03321975665408505,15,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a devilish charm.,She had a natural charm.,charm,charm,Same Sense,0.06212350103821218,16,3.846153846,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.0,0,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.03426019754858434,1,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.07191052531038489,2,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.138703062083672,3,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.18662163026553347,4,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.21407764195831847,5,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.1689323970931771,6,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.20597087368411515,7,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.1810788493281691,8,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.18513346640521489,9,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.17683185211902297,10,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.180447982798276,11,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.18136410805544634,12,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.19993241098150727,13,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.1850462164690565,14,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.1917510223866632,15,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
She had a gold charm.,She had a good-luck charm.,charm,charm,Same Sense,0.34365619270013026,16,3.166666667,6,9,3,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,1.4188015762250927e-08,0,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.035872553956127096,1,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.029517092598292605,2,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.033049527227447695,3,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.05232750503920747,4,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.05812632981515342,5,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.056137380889068056,6,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.06930332609009382,7,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.057039068531782755,8,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.05750673029413511,9,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.060799063587420044,10,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.056188057383916856,11,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.05701470664969732,12,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.05728064463612359,13,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.0555980698731493,14,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.058929243011646926,15,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.11588806756875358,16,3.0,7,7,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,1.4188015762250927e-08,0,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.04460830115789849,1,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.03966476638154681,2,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.05066649162519199,3,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.09013996290452131,4,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.09433384095842656,5,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.09363471494489173,6,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.11408827898458063,7,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.09477992629849163,8,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.09716377226699957,9,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.10542092916411716,10,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.1161938380950408,11,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.12350685557618091,12,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.1331960879285503,13,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.1326513042574139,14,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.13837070880721103,15,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.26633470655290603,16,2.888888889,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,1.4188015762250927e-08,0,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.07013162501422354,1,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.06259704186135684,2,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.06696342251766008,3,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.08900908195929413,4,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.08833399578163803,5,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.07789866111286736,6,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.09025217528064555,7,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.07648120778494238,8,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.07404892677404629,9,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.07028948227922605,10,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.06703156006455535,11,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.06952999769179535,12,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.06732529588666925,13,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.06305577762587855,14,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.0638625466351802,15,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,Different Sense,0.10700592798843611,16,3.555555556,6,7,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,1.4188015762250927e-08,0,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.08291567363160379,1,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.07905049618203652,2,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.09447515763947889,3,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.13587138363261464,4,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.1311133437226697,5,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.11136352787519987,6,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.13173167185099377,7,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.11220130282253615,8,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.10568872459466017,9,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.10642121965944495,10,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.12008459561386575,11,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.12354194258227602,12,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.12816602867215043,13,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.1203319325478367,14,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.11623985324316599,15,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,Different Sense,0.18268534325016228,16,3.571428571,6,6,0,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,1.4188015762250927e-08,0,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.06072392986873498,1,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.05539296729421006,2,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.061148355774572116,3,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.07853879289528076,4,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.07877629237798645,5,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.0741669988583511,6,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.07719162644096111,7,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.05953851424038237,8,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.058477826270401545,9,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.06060233434416007,10,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.0561611448491538,11,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.061330837702696206,12,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.058726275045779985,13,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.055632425911357086,14,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.0577547750755123,15,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,Same Sense,0.10772563286935732,16,4.0,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,1.4188015762250927e-08,0,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.05168092020773751,1,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.04881477444908944,2,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.05708334047559582,3,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.09404928707754978,4,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.09613143533999235,5,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.08374396562006092,6,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.11563039583584278,7,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.08052821373270924,8,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.07756166656574304,9,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.074491826627754,10,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.07738786801414899,11,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.0757844443370439,12,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.0712429920415214,13,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.06135479922740239,14,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.062096680194160814,15,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,Same Sense,0.1113135472142831,16,3.5625,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a perceptive class.,It was a boring class.,class,class,Different Sense,0.0,0,3.545454545,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a perceptive class.,It was a boring class.,class,class,Different Sense,0.03683542163521514,1,3.545454545,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a perceptive class.,It was a boring class.,class,class,Different Sense,0.04738514289274509,2,3.545454545,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a perceptive class.,It was a boring class.,class,class,Different Sense,0.06697145561454221,3,3.545454545,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a perceptive class.,It was a boring class.,class,class,Different Sense,0.10719076925155868,4,3.545454545,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a perceptive class.,It was a boring class.,class,class,Different Sense,0.11962694344472435,5,3.545454545,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a perceptive class.,It was a boring class.,class,class,Different Sense,0.12955715923814137,6,3.545454545,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a perceptive class.,It was a boring class.,class,class,Different Sense,0.13033764402303682,7,3.545454545,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a perceptive class.,It was a boring class.,class,class,Different Sense,0.10832124396315135,8,3.545454545,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a perceptive class.,It was a boring class.,class,class,Different Sense,0.10336165947180376,9,3.545454545,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
It was a perceptive class.,It was a boring class.,class,class,Different Sense,0.09719816009338222,10,3.545454545,7,6,1,1011781632,EleutherAI/pythia-1b,step143000,143000
