sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.056305387696202525,13,1.785714286,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.04789078254600043,14,1.785714286,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.047774446234713275,15,1.785714286,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.04827362377876443,16,1.785714286,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.04154208451788233,17,1.785714286,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.04142924179934304,18,1.785714286,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.03942506363384257,19,1.785714286,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.03423486569983469,20,1.785714286,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.03637920288810659,21,1.785714286,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.038504905213507024,22,1.785714286,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.04202630494300752,23,1.785714286,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.11218891473188564,24,1.785714286,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,1.4947449944457958e-09,0,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.07330644897998062,1,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.15233212152453546,2,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.22278054666133895,3,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.2476368462289672,4,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.23349721858140793,5,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.20823634956850035,6,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.17823758309987214,7,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.15681988145077919,8,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.14961383092429392,9,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.1421685861090738,10,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.1147582025373386,11,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.09723494201460892,12,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.08311692072819943,13,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.07613874064054582,14,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.07210165788905232,15,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.06928169781361937,16,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.05853186676695177,17,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.055850945655188555,18,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.05014138873731089,19,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.04198675976306221,20,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.04190609018924474,21,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.04305979367689372,22,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.04463561928195603,23,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.12154213751518506,24,1.133333333,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,1.4947449944457958e-09,0,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.06576227590262718,1,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.10773995724352503,2,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.11977060286199981,3,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.1325984726827958,4,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.13049821040979848,5,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.11007239255819412,6,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.10491670681488297,7,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.09409437940346688,8,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.09206629816336354,9,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.09267768659027076,10,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.07378600087892917,11,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.06356251537746482,12,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.052075802828663864,13,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.04424905961380776,14,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.042948764856460375,15,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.03787647885395706,16,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.029604689203933332,17,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.026447353186927258,18,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.02252601481576777,19,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.01819267280215453,20,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.01774704107935854,21,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.018005251513967813,22,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.01966589968373278,23,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.049340607166411754,24,1.466666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,1.4947449944457958e-09,0,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.08707629036608655,1,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.17511576021905073,2,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.24241814292553387,3,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.2612028787601013,4,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.22894828120473631,5,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.19347706068919746,6,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.16758384863418196,7,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.14322920893738478,8,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.12939561000036326,9,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.11802429135873393,10,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.09357780746993449,11,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.08215637811027399,12,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.0707974276136526,13,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.06452235647458493,14,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.06171553875571789,15,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.05467928597009852,16,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.04364455733573869,17,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.03955723342348616,18,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.033686146457164834,19,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.027199531305815094,20,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.025529876091823556,21,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.0254473477802587,22,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.026622056967374186,23,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.06814159170972767,24,1.666666667,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,1.4947449944457958e-09,0,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.06459909055764568,1,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.11970657534576978,2,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.15036496088500106,3,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.167222949577004,4,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.16725555441349405,5,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.13609272366089087,6,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.11420339548264524,7,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.09830174884652176,8,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.09527828041764053,9,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.08842669249582558,10,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.06839919605036793,11,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.05924587992723995,12,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.048481015866372656,13,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.04119695645006305,14,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.03997767662603613,15,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.039604113421824017,16,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.03316178473489939,17,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.03217428735834815,18,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.029692490903918678,19,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.026266808937863595,20,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.02707395820236458,21,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.028265184484659533,22,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.029951184555547017,23,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was a waffle cone.,It was a sugar cone.,cone,cone,Same Sense,0.07853703688039282,24,4.0,8,6,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,1.4947449944457958e-09,0,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.0822061567844582,1,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.18260652282064926,2,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.23775444524971456,3,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.26127517782193965,4,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.23769281927935937,5,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.20115006255952683,6,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.18359515372465374,7,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.16389446481924497,8,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.15421832412517333,9,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.15121627246906955,10,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.12362616403237947,11,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.10700774598585883,12,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.09116306568519084,13,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.08164245970389061,14,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.0773355784682126,15,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.06961050104459177,16,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.05750390676236339,17,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.05321653522831504,18,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.045294741092197666,19,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.036424629674968845,20,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.034934361479069254,21,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.035453879512179376,22,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.037906852938798696,23,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
It was an orange cone.,It was a traffic cone.,cone,cone,Same Sense,0.09907694062183448,24,3.647058824,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,6.232744986789385e-09,0,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.08954785858049252,1,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.12709886186014963,2,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.17419044302256848,3,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.184310260907237,4,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.20432364887885357,5,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.22445560217373206,6,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.21694159315222916,7,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.20028372875274147,8,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.20768162506164645,9,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.19641584838158443,10,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.16432809194497344,11,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.14462166355972206,12,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.13572334762013516,13,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.13033059438674133,14,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.12338770103739005,15,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.11692374304716957,16,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.1066694677711274,17,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.09934097837973799,18,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.08748544231049316,19,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.07207197800899301,20,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.07326863871596834,21,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.07576439366103194,22,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.08097313019669139,23,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,Different Sense,0.21701400967593798,24,3.375,6,6,0,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,6.232744986789385e-09,0,1.9375,6,8,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.09325378865844969,1,1.9375,6,8,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.14036414674048936,2,1.9375,6,8,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.1701604255941126,3,1.9375,6,8,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,Different Sense,0.17825842873629372,4,1.9375,6,8,2,1414647808,EleutherAI/pythia-1.4b,step143000,143000
